Unnamed: 0,name,currentAnnualSalary,currentMonthlySalary,active,jobTitle,gender,spatial_name,role_name,affiliation_slug,member_of_name,municipio
155,Pedro Iniesta Cuerda,875.63,72.97,True,Alcalde Del Ayuntamiento De Masegoso,male,Local,Alcalde,partido-popular,Ayuntamiento De Masegoso/ES,Masegoso
156,Antonio Francisco Armero Gómez,0.0,0.0,True,Alcalde Del Ayuntamiento De Motilleja,male,Local,Alcalde,psoe,Ayuntamiento De Motilleja/ES,Motilleja
157,Jose Angel Fragoso Motos,0.0,0.0,True,Alcalde Del Ayuntamiento De Montalvos,male,Local,Alcalde,partido-popular,Ayuntamiento De Montalvos/ES,Montalvos
158,José Antonio Gómez Moreno,0.0,0.0,True,Alcalde Del Ayuntamiento De Nerpio,male,Local,Alcalde,psoe,Ayuntamiento De Nerpio/ES,Nerpio
159,Daniel Sancha Cañadas,0.0,0.0,True,Alcalde Del Ayuntamiento De San Pedro,male,Local,Alcalde,psoe,Ayuntamiento De San Pedro/ES,San Pedro
160,Ismael Gil Salmeron,30987.85,2582.32,True,Alcalde Del Ayuntamiento De Abrucena,male,Local,Alcalde,psoe,Ayuntamiento De Abrucena/ES,Abrucena
161,Diego Fernandez Muñoz,37071.46,3089.29,True,Alcalde Del Ayuntamiento De Albanchez De Mágina,male,Local,Alcalde,psoe,Ayuntamiento De Albanchez de Mágina/ES,Albanchez De Mágina
162,Sonia María Guil Soriano,27682.01,2306.83,True,Alcaldesa Del Ayuntamiento De Alboloduy,female,Local,Alcalde,partido-popular,Ayuntamiento De Alboloduy/ES,Alboloduy
163,Manuel Nicolás Cuadra González,737.37,61.45,True,Alcalde Del Ayuntamiento De Alsodux,male,Local,Alcalde,psoe,Ayuntamiento De Alsodux/ES,Alsodux
164,Ángel Francisco Collado Fernández,39100.35,3258.36,True,Alcalde Del Ayuntamiento De Bédar,male,Local,Alcalde,psoe,Ayuntamiento De Bédar/ES,Bédar
165,Juan Ramón Amores García,108498.88,7939.09,True,Senador,male,Nacional,Senador,psoe,Senado,Senado
166,Ramón Fernández-Pacheco Monterreal,85460.86,6104.34,True,"Consejero de Agricultura, Pesca, Agua y Desarrollo Rural de la Junta de Andalucía",male,Autonómico,Altos cargos,partido-popular,Junta De Andalucía,Junta De Andalucía
167,Francisco Garcia Garcia,1327.27,110.61,True,Alcalde Del Ayuntamiento De Almócita,male,Local,Alcalde,psoe,Ayuntamiento De Almócita/ES,Almócita
168,Nuria Rodriguez Martin,37768.73,3147.39,True,Alcaldesa Del Ayuntamiento De Balanegra,female,Local,Alcalde,partido-popular,Ayuntamiento De Balanegra/ES,Balanegra
169,Desiderio Martinez Martinez,22769.4,1897.45,True,Alcalde Del Ayuntamiento De Munera,male,Local,Alcalde,psoe,Ayuntamiento De Munera/ES,Munera
170,Maria De Los Dolores Murcia Perez,175.13,14.59,True,Alcaldesa Del Ayuntamiento De Navas De Jorquera,female,Local,Alcalde,partido-popular,Ayuntamiento De Navas de Jorquera/ES,Navas De Jorquera
171,Alejandro Chilléron Mora,29336.05,2444.67,True,Alcalde Del Ayuntamiento De Ossa De Montiel,male,Local,Alcalde,somos-el-cambio,Ayuntamiento De Ossa de Montiel/ES,Ossa De Montiel
172,Pedro Rodríguez Corcoles,884.85,73.74,True,Alcalde Del Ayuntamiento De Peñascosa,male,Local,Alcalde,iu,Ayuntamiento De Peñascosa/ES,Peñascosa
173,Francisco Vaquerizo Camacho,0.0,0.0,True,Alcalde Del Ayuntamiento De Povedilla,male,Local,Alcalde,psoe,Ayuntamiento De Povedilla/ES,Povedilla
174,Gregorio Moreno López,0.0,0.0,True,Alcalde Del Ayuntamiento De Pozuelo,male,Local,Alcalde,psoe,Ayuntamiento De Pozuelo/ES,Pozuelo
175,Francisco Martínez García,0.0,0.0,True,Alcalde Del Ayuntamiento De Salobre,male,Local,Alcalde,psoe,Ayuntamiento De Salobre/ES,Salobre
176,Simón Valentín Bueno Vargas,94083.63,6737.82,True,Senador,male,Nacional,Senador,partido-popular,Senado,Senado
177,Antonio Ramon Salas Rodriguez,31925.68,2660.47,True,Alcalde Del Ayuntamiento De Alcóntar,male,Local,Alcalde,partido-popular,Ayuntamiento De Alcóntar/ES,Alcóntar
178,Cristóbal Rodríguez López,42151.73,3512.64,True,Alcalde Del Ayuntamiento De Alhama De Almería,male,Local,Alcalde,partido-popular,Ayuntamiento De Alhama de Almería/ES,Alhama De Almería
179,Antonio Navarro López,16334.56,1361.21,True,Alcalde Del Ayuntamiento De Alicún,male,Local,Alcalde,psoe,Ayuntamiento De Alicún/ES,Alicún
180,Pedro Ridao Zamora,40116.82,3343.07,True,Alcalde Del Ayuntamiento De Antas,male,Local,Alcalde,psoe,Ayuntamiento De Antas/ES,Antas
181,Noelia José Damián López,41152.13,3429.34,True,Alcaldesa Del Ayuntamiento De Benahadux,female,Local,Alcalde,partido-popular,Ayuntamiento De Benahadux/ES,Benahadux
182,Francisco García Alcaraz,6415.15,534.6,True,Alcalde Del Ayuntamiento De Pozo Cañada,male,Local,Alcalde,psoe,Ayuntamiento De Pozo Cañada/ES,Pozo Cañada
183,Andres Manzano Redondo,26041.48,2170.12,True,Alcalde Del Ayuntamiento De Perales Del Puerto,male,Local,Alcalde,partido-popular,Ayuntamiento De Perales del Puerto/ES,Perales Del Puerto
184,Alfonso Beltrán Muñoz,66814.16,4772.44,True,Diputado,male,Autonómico,Diputado,psoe,Asamblea De Extremadura,Asamblea De Extremadura
185,Josefina Calvo Iñigo,1130.0,94.17,True,Alcaldesa Del Ayuntamiento De Holguera,female,Local,Alcalde,partido-popular,Ayuntamiento De Holguera/ES,Holguera
186,Sergio Rey Galan,0.0,0.0,True,Alcalde Del Ayuntamiento De Madrigalejo,male,Local,Alcalde,partido-popular,Ayuntamiento De Madrigalejo/ES,Madrigalejo
187,Aniceto Gonzalez Sanchez,0.0,0.0,True,Alcalde Del Ayuntamiento De Majadas,male,Local,Alcalde,levanta,Ayuntamiento De Majadas/ES,Majadas
188,Fernando Javier Grande Cano,3042.07,253.51,True,Alcalde Del Ayuntamiento De Mirabel,male,Local,Alcalde,psoe,Ayuntamiento De Mirabel/ES,Mirabel
189,Isabel Sánchez Torremocha,66814.16,4772.44,True,Diputada,female,Autonómico,Diputado,partido-popular,Asamblea De Extremadura,Asamblea De Extremadura
190,Francisco Javier Diaz Cieza,13758.55,0.0,True,Alcalde Del Ayuntamiento De Navalvillar De Ibor,male,Local,Alcalde,psoe,Ayuntamiento De Navalvillar de Ibor/ES,Navalvillar De Ibor
191,Juan Carlos Sendin Sanchez,19600.0,0.0,True,Alcalde Del Ayuntamiento De Nuñomoral,male,Local,Alcalde,partido-popular,Ayuntamiento De Nuñomoral/ES,Nuñomoral
192,Pedro Estrella Brasero,19608.7,1634.06,True,Alcalde Del Ayuntamiento De Peraleda De San Román,male,Local,Alcalde,psoe,Ayuntamiento De Peraleda de San Román/ES,Peraleda De San Román
193,Silvia Sarro Villegas,26657.36,2221.45,True,Alcaldesa Del Ayuntamiento De El Gordo,female,Local,Alcalde,partido-popular,Ayuntamiento De El Gordo/ES,El Gordo
194,Maria Del Rocio Valentin Roncero,15188.5,1084.89,True,Alcaldesa Del Ayuntamiento De Guijo De Coria,female,Local,Alcalde,partido-popular,Ayuntamiento De Guijo de Coria/ES,Guijo De Coria
195,Gloria Romero Cotrina,15999.96,1333.33,True,Alcaldesa Del Ayuntamiento De Herreruela,female,Local,Alcalde,psoe,Ayuntamiento De Herreruela/ES,Herreruela
196,Fermin Encabo Acuña,23180.49,1931.71,True,Alcalde Del Ayuntamiento De Jarandilla De La Vera,male,Local,Alcalde,psoe,Ayuntamiento De Jarandilla de la Vera/ES,Jarandilla De La Vera
197,Angel Peña Garcia,28388.89,2365.74,True,Alcalde Del Ayuntamiento De Jarilla,male,Local,Alcalde,psoe,Ayuntamiento De Jarilla/ES,Jarilla
198,Urbano Plaza Moreno,29636.89,2469.74,True,Alcalde Del Ayuntamiento De Madrigal De La Vera,male,Local,Alcalde,partido-popular,Ayuntamiento De Madrigal de la Vera/ES,Madrigal De La Vera
199,Jose Raul Barrado Modenes,40919.62,3409.97,True,Alcalde Del Ayuntamiento De Malpartida De Plasencia,male,Local,Alcalde,psoe,Ayuntamiento De Malpartida de Plasencia/ES,Malpartida De Plasencia
200,Antonio Díaz Alías,46818.94,0.0,True,Alcalde Del Ayuntamiento De Miajadas,male,Local,Alcalde,psoe,Ayuntamiento De Miajadas/ES,Miajadas
201,Julio Cesar Herrero Campo,20300.0,1691.67,True,Alcalde Del Ayuntamiento De Moraleja,male,Local,Alcalde,psoe,Ayuntamiento De Moraleja/ES,Moraleja
202,Gonzalo José González Muñoz,11197.32,0.0,True,Alcalde Del Ayuntamiento De Herguijuela,male,Local,Alcalde,psoe,Ayuntamiento De Herguijuela/ES,Herguijuela
203,Luis Miguel Nuñez Romero,42272.0,3522.67,True,Alcalde Del Ayuntamiento De Jaraíz De La Vera,male,Local,Alcalde,partido-popular,Ayuntamiento De Jaraíz de la Vera/ES,Jaraíz De La Vera
204,Santiago Dominguez Roncero,276.52,0.0,True,Alcalde Del Ayuntamiento De Ladrillar,male,Local,Alcalde,psoe,Ayuntamiento De Ladrillar/ES,Ladrillar
205,Luis Amado Galan Hernandez,16672.46,1389.37,True,Alcalde Del Ayuntamiento De Mata De Alcántara,male,Local,Alcalde,psoe,Ayuntamiento De Mata de Alcántara/ES,Mata De Alcántara
206,Angel Gonzalez Jimenez,13840.62,1153.38,True,Alcalde Del Ayuntamiento De Oliva De Plasencia,male,Local,Alcalde,psoe,Ayuntamiento De Oliva de Plasencia/ES,Oliva De Plasencia
207,Santos Harinero Roncero,331.82,37.5,True,Alcalde Del Ayuntamiento De Pedroso De Acim,male,Local,Alcalde,psoe,Ayuntamiento De Pedroso de Acim/ES,Pedroso De Acim
208,Fernando Pizarro Garcia,56376.63,4698.05,True,Alcalde Del Ayuntamiento De Plasencia,male,Local,Alcalde,partido-popular,Ayuntamiento De Plasencia/ES,Plasencia
209,Sheila Martin Gil,19600.0,0.0,True,Alcaldesa Del Ayuntamiento De Pozuelo De Zarzón,female,Local,Alcalde,psoe,Ayuntamiento De Pozuelo de Zarzón/ES,Pozuelo De Zarzón
210,Álvaro Sánchez Cotrina,66872.96,4772.44,True,Diputado,male,Autonómico,Diputado,psoe,Asamblea De Extremadura,Asamblea De Extremadura
211,Juan Rodriguez Navarro,0.0,0.0,True,Alcalde Del Ayuntamiento De Salvatierra De Santiago,male,Local,Alcalde,psoe,Ayuntamiento De Salvatierra de Santiago/ES,Salvatierra De Santiago
212,Julian Elizo Muñoz,4055.56,337.96,True,Alcalde Del Ayuntamiento De El Torno,male,Local,Alcalde,partido-popular,Ayuntamiento De El Torno/ES,El Torno
213,Elías Hernández Arrojo,21768.75,1814.06,True,Alcalde Del Ayuntamiento De Torrequemada,male,Local,Alcalde,partido-popular,Ayuntamiento De Torrequemada/ES,Torrequemada
214,Jose Ramon Herrero Dominguez,23929.33,1994.11,True,Alcalde Del Ayuntamiento De Valdastillas,male,Local,Alcalde,psoe,Ayuntamiento De Valdastillas/ES,Valdastillas
215,Jose David Dominguez Martin,3364.27,280.36,True,Alcalde Del Ayuntamiento De La Pesga,male,Local,Alcalde,psoe,Ayuntamiento De La Pesga/ES,La Pesga
216,Angel Iglesias Gomez,11455.93,954.66,True,Alcalde Del Ayuntamiento De Portezuelo,male,Local,Alcalde,psoe,Ayuntamiento De Portezuelo/ES,Portezuelo
217,Antonio Ruiz Gomez,7463.03,0.0,True,Alcalde Del Ayuntamiento De Puerto De Santa Cruz,male,Local,Alcalde,partido-popular,Ayuntamiento De Puerto de Santa Cruz/ES,Puerto De Santa Cruz
218,Eusebio Batalla Gago,14154.35,1179.53,True,Alcalde Del Ayuntamiento De Santiago De Alcántara,male,Local,Alcalde,partido-popular,Ayuntamiento De Santiago de Alcántara/ES,Santiago De Alcántara
219,Alberto Ortega Villarroel,0.0,0.0,True,Alcalde Del Ayuntamiento De Piedras Albas,male,Local,Alcalde,psoe,Ayuntamiento De Piedras Albas/ES,Piedras Albas
220,Jose Luis Azabal Hernandez,26240.92,2186.74,True,Alcalde Del Ayuntamiento De Pinofranqueado,male,Local,Alcalde,psoe,Ayuntamiento De Pinofranqueado/ES,Pinofranqueado
221,Marta Martin Fabian,18682.92,0.0,True,Alcaldesa Del Ayuntamiento De Robledillo De La Vera,female,Local,Alcalde,psoe,Ayuntamiento De Robledillo de la Vera/ES,Robledillo De La Vera
222,Alfonso Garrido Mateos,7580.74,0.0,True,Alcalde Del Ayuntamiento De Robledillo De Trujillo,male,Local,Alcalde,psoe,Ayuntamiento De Robledillo de Trujillo/ES,Robledillo De Trujillo
223,Jesus Regodon Cercas,23426.94,1952.24,True,Alcalde Del Ayuntamiento De Santa Ana,male,Local,Alcalde,partido-popular,Ayuntamiento De Santa Ana/ES,Santa Ana
224,Miguel Carlos Gonzalez Muñoz,17946.04,1495.5,True,Alcalde Del Ayuntamiento De Santa Cruz De Paniagua,male,Local,Alcalde,partido-popular,Ayuntamiento De Santa Cruz de Paniagua/ES,Santa Cruz De Paniagua
225,Raúl Gutiérrez Mariscal,14600.0,1216.67,True,Alcalde Del Ayuntamiento De Santa Marta De Magasca,male,Local,Alcalde,psoe,Ayuntamiento De Santa Marta de Magasca/ES,Santa Marta De Magasca
226,Samuel Fernandez Macarro,13627.57,1135.63,True,Alcalde Del Ayuntamiento De Santiago Del Campo,male,Local,Alcalde,partido-popular,Ayuntamiento De Santiago del Campo/ES,Santiago Del Campo
227,Francisco Javier Sanchez Vega,20575.28,1469.66,True,Alcalde Del Ayuntamiento De Serradilla,male,Local,Alcalde,psoe,Ayuntamiento De Serradilla/ES,Serradilla
228,Maria Dolores Paniagua Timon,23919.83,1993.32,True,Alcaldesa Del Ayuntamiento De Tejeda De Tiétar,female,Local,Alcalde,psoe,Ayuntamiento De Tejeda de Tiétar/ES,Tejeda De Tiétar
229,Felix Diaz Ramos,15205.94,1267.16,True,Alcalde Del Ayuntamiento De Rebollar,male,Local,Alcalde,partido-popular,Ayuntamiento De Rebollar/ES,Rebollar
230,Jose Pedro Rodriguez Martin,25441.99,2120.17,True,Alcalde Del Ayuntamiento De Riolobos,male,Local,Alcalde,psoe,Ayuntamiento De Riolobos/ES,Riolobos
231,Maria Belen Corredera Miura,22362.48,1863.54,True,Alcaldesa Del Ayuntamiento De Santa Cruz De La Sierra,female,Local,Alcalde,partido-popular,Ayuntamiento De Santa Cruz de la Sierra/ES,Santa Cruz De La Sierra
232,Ruben Francisco Gonzalez,20232.01,1686.0,True,Alcalde Del Ayuntamiento De Santibáñez El Alto,male,Local,Alcalde,psoe,Ayuntamiento De Santibáñez el Alto/ES,Santibáñez El Alto
233,Jorge Caletrio Barroso,18721.68,1560.14,True,Alcalde Del Ayuntamiento De Santibáñez El Bajo,male,Local,Alcalde,partido-popular,Ayuntamiento De Santibáñez el Bajo/ES,Santibáñez El Bajo
234,Diego Antonio Valhondo Gomez,13300.0,0.0,True,Alcalde Del Ayuntamiento De Torre De Santa María,male,Local,Alcalde,partido-popular,Ayuntamiento De Torre de Santa María/ES,Torre De Santa María
235,Tomás Sánchez Campo,829.55,0.0,True,Alcalde Del Ayuntamiento De Torrecillas De La Tiesa,male,Local,Alcalde,psoe,Ayuntamiento De Torrecillas de la Tiesa/ES,Torrecillas De La Tiesa
236,Alfonso Burdalo Avila,0.0,0.0,True,Alcalde Del Ayuntamiento De Valdemorales,male,Local,Alcalde,psoe,Ayuntamiento De Valdemorales/ES,Valdemorales
237,Juan Luis Rivera Camacho,0.0,0.0,True,Alcalde Del Ayuntamiento De Villamesías,male,Local,Alcalde,psoe,Ayuntamiento De Villamesías/ES,Villamesías
238,Felipe Jesus Saul Calvo,0.0,0.0,True,Alcalde Del Ayuntamiento De Villanueva De La Sierra,male,Local,Alcalde,psoe,Ayuntamiento De Villanueva de la Sierra/ES,Villanueva De La Sierra
239,Jesus Puertas Pastor,0.0,0.0,True,Alcalde Del Ayuntamiento De Zarza De Granadilla,male,Local,Alcalde,partido-popular,Ayuntamiento De Zarza de Granadilla/ES,Zarza De Granadilla
240,Rafael Aguilera Martinez,37691.89,3140.99,True,Alcalde Del Ayuntamiento De Alcalá Del Valle,male,Local,Alcalde,iu-andalucia,Ayuntamiento De Alcalá del Valle/ES,Alcalá Del Valle
241,Rocío Ibáñez Candelera,38681.87,2796.57,True,Diputada,female,Autonómico,Diputado,psoe,Corts Valencianes,Corts Valencianes
242,Enrique Vilar Villalba,25494.01,2124.5,True,Alcalde Del Ayuntamiento De Artana,male,Local,Alcalde,partido-popular,Ayuntamiento De Artana/ES,Artana
243,Santiago Agustina Segarra,3599.78,299.98,True,Alcalde Del Ayuntamiento De Atzeneta Del Maestrat,male,Local,Alcalde,psoe,Ayuntamiento De Atzeneta del Maestrat/ES,Atzeneta Del Maestrat
244,Alfredo Madrazo Maza,774.24,64.52,True,Alcalde Del Ayuntamiento De Riotuerto,male,Local,Alcalde,prc,Ayuntamiento De Riotuerto/ES,Riotuerto
245,Julián José Fuentecilla García,663.64,55.3,True,Alcalde Del Ayuntamiento De Soba,male,Local,Alcalde,prc,Ayuntamiento De Soba/ES,Soba
246,María Belén Ceballos De La Herrán,74042.72,4138.56,True,Diputada,female,Autonómico,Diputado,partido-popular,Parlamento De Cantabria,Parlamento De Cantabria
247,Manuel Grande Martinez,829.55,69.13,True,Alcalde Del Ayuntamiento De Tudanca,male,Local,Alcalde,prc,Ayuntamiento De Tudanca/ES,Tudanca
248,Esther Gómez Pascual,20532.91,1711.08,True,Alcaldesa Del Ayuntamiento De Valle De Villaverde,female,Local,Alcalde,prc,Ayuntamiento De Valle de Villaverde/ES,Valle De Villaverde
249,Salvador Ventura Berenguer,20500.06,0.0,True,Alcalde Del Ayuntamiento De Alfondeguilla,male,Local,Alcalde,partido-popular,Ayuntamiento De Alfondeguilla/ES,Alfondeguilla
250,Jose Esteban Villanova Perez,0.0,0.0,True,Alcalde Del Ayuntamiento De Almedíjar,male,Local,Alcalde,psoe,Ayuntamiento De Almedíjar/ES,Almedíjar
251,Estibaliz Pérez Navarro,37732.58,3144.38,True,Alcaldesa Del Ayuntamiento De Almenara,female,Local,Alcalde,psv-psoe,Ayuntamiento De Almenara/ES,Almenara
252,Francisco Raul Calderon Macias,25471.4,2122.62,True,Alcalde Del Ayuntamiento De Rozas De Valdearroyo  Las,male,Local,Alcalde,partido-popular,Ayuntamiento De Las Rozas de Valdearroyo/ES,Rozas De Valdearroyo  Las
253,Jaime Diaz Villegas,17309.59,1442.47,True,Alcalde Del Ayuntamiento De Ruente,male,Local,Alcalde,partido-popular,Ayuntamiento De Ruente/ES,Ruente
254,Eduardo Gutierrez Osoro,59231.61,4935.97,True,Alcalde Del Ayuntamiento De San Miguel De Aguayo,male,Local,Alcalde,psoe,Ayuntamiento De San Miguel de Aguayo/ES,San Miguel De Aguayo
255,Javier Lopez Estrada,73902.73999999999,6158.56,True,Alcalde Del Ayuntamiento De Torrelavega,male,Local,Alcalde,prc,Ayuntamiento De Torrelavega/ES,Torrelavega
256,Fernando Fernandez Sampedro,29007.2,2417.27,True,Alcalde Del Ayuntamiento De Udías,male,Local,Alcalde,partido-popular,Ayuntamiento De Udías/ES,Udías
257,Roberto Escobedo Quintana,42159.79,3513.32,True,Alcalde Del Ayuntamiento De Val De San Vicente,male,Local,Alcalde,psoe,Ayuntamiento De Val de San Vicente/ES,Val De San Vicente
258,Angel Sainz Ruiz,42826.57,3568.88,True,Alcalde Del Ayuntamiento De Villacarriedo,male,Local,Alcalde,prc,Ayuntamiento De Villacarriedo/ES,Villacarriedo
259,Jose Luis Cobo Fernandez,7176.38,598.03,True,Alcalde Del Ayuntamiento De Villafufre,male,Local,Alcalde,partido-popular,Ayuntamiento De Villafufre/ES,Villafufre
260,Aitor Balfagón Bartoll,0.0,0.0,True,Alcalde Del Ayuntamiento De Argelita,male,Local,Alcalde,acord-per-guanyar,Ayuntamiento De Argelita/ES,Argelita
261,Joaquin Ventura Yepes,0.0,0.0,True,Alcalde Del Ayuntamiento De Ayódar,male,Local,Alcalde,partido-popular,Ayuntamiento De Ayódar/ES,Ayódar
262,Pablo Diestro Eguren,32805.83,2733.82,True,Alcalde Del Ayuntamiento De Reocín,male,Local,Alcalde,prc,Ayuntamiento De Reocín/ES,Reocín
263,Jesús Ramón Ochoa Ortiz,36680.8,3056.73,True,Alcalde Del Ayuntamiento De Ruesga,male,Local,Alcalde,prc,Ayuntamiento De Ruesga/ES,Ruesga
264,Victor Manuel Concha Perez,22292.63,1857.72,True,Alcalde Del Ayuntamiento De Santiurde De Toranzo,male,Local,Alcalde,partido-popular,Ayuntamiento De Santiurde de Toranzo/ES,Santiurde De Toranzo
265,Cándido Manuel Cobo Fernández,99325.44,8277.12,True,Alcalde del Ayuntamiento de Selaya,male,Local,Alcalde,partido-popular,Ayuntamiento De Selaya/ES,Selaya
266,Andres Ruiz Moya,44813.15,3734.43,True,Alcalde Del Ayuntamiento De Suances,male,Local,Alcalde,psoe,Ayuntamiento De Suances/ES,Suances
267,Juan Carlos García Diego,92608.88,6614.92,True,Senador,male,Nacional,Senador,partido-popular,Senado,Senado
268,Francisco Ramón Juan Mars,51616.16,4301.35,True,Alcalde Del Ayuntamiento De Alcalà De Xivert,male,Local,Alcalde,partido-popular,Ayuntamiento De Alcalà de Xivert/ES,Alcalà De Xivert
269,Samuel Falomir Sancho,51264.42,4272.04,True,Alcalde Del Ayuntamiento De L'Alcora,male,Local,Alcalde,psoe,Ayuntamiento De l'Alcora/ES,Alcora  L'
270,Jessica Miravete Bernat,11946.79,0.0,True,Alcaldesa Del Ayuntamiento De Azuébar,female,Local,Alcalde,partido-popular,Ayuntamiento De Azuébar/ES,Azuébar
271,Angel Ribes Belles,33447.27,2787.27,True,Alcalde Del Ayuntamiento De Benlloch,male,Local,Alcalde,psoe,Ayuntamiento De Benlloc/ES,Benlloch
272,Mireia Mestre Membrado,7178.33,598.19,True,Alcaldesa Del Ayuntamiento De Cinctorres,female,Local,Alcalde,apc,Ayuntamiento De Cinctorres/ES,Cinctorres
273,Vicente Domingo Silvestre Ortells,0.0,0.0,True,Alcalde Del Ayuntamiento De Espadilla,male,Local,Alcalde,partido-popular,Ayuntamiento De Espadilla/ES,Espadilla
274,Santiago Perez Peñarroya,0.0,0.0,True,Alcalde Del Ayuntamiento De Forcall,male,Local,Alcalde,psoe,Ayuntamiento De Forcall/ES,Forcall
275,Jordi Lucena Lucas,0.0,0.0,True,Alcalde Del Ayuntamiento De Fuentes De Ayódar,male,Local,Alcalde,partido-popular,Ayuntamiento De Fuentes de Ayódar/ES,Fuentes De Ayódar
276,Daniel Pallares Llop,4423.49,368.62,True,Alcalde Del Ayuntamiento De Herbés,male,Local,Alcalde,aeh,Ayuntamiento De Herbés,Herbés
